week_start,year_week,product_id,product_name,category,actual_demand,forecast,forecast_error,ape
2024-07-22,2024-W29,SEAL-002,Press Fitting Seal,Seals,190,197,7,0.03684210526315789
2024-07-29,2024-W30,SEAL-002,Press Fitting Seal,Seals,196,172,-24,0.12244897959183673
2024-08-05,2024-W31,SEAL-002,Press Fitting Seal,Seals,146,161,15,0.10273972602739725
2024-08-12,2024-W32,SEAL-002,Press Fitting Seal,Seals,169,157,-12,0.07100591715976332
2024-08-19,2024-W33,SEAL-002,Press Fitting Seal,Seals,132,149,17,0.12878787878787878
2024-08-26,2024-W34,SEAL-002,Press Fitting Seal,Seals,145,129,-16,0.1103448275862069
2024-09-02,2024-W35,SEAL-002,Press Fitting Seal,Seals,129,139,10,0.07751937984496124
2024-09-09,2024-W36,SEAL-002,Press Fitting Seal,Seals,148,170,22,0.14864864864864866
2024-09-16,2024-W37,SEAL-002,Press Fitting Seal,Seals,138,159,21,0.15217391304347827
2024-09-23,2024-W38,SEAL-002,Press Fitting Seal,Seals,105,107,2,0.01904761904761905
2024-09-30,2024-W39,SEAL-002,Press Fitting Seal,Seals,185,199,14,0.07567567567567568
2024-10-07,2024-W40,SEAL-002,Press Fitting Seal,Seals,134,118,-16,0.11940298507462686
2024-10-14,2024-W41,SEAL-002,Press Fitting Seal,Seals,136,118,-18,0.1323529411764706
2024-10-21,2024-W42,SEAL-002,Press Fitting Seal,Seals,158,175,17,0.10759493670886076
2024-10-28,2024-W43,SEAL-002,Press Fitting Seal,Seals,129,136,7,0.05426356589147287
2024-11-04,2024-W44,SEAL-002,Press Fitting Seal,Seals,143,163,20,0.13986013986013987
2024-11-11,2024-W45,SEAL-002,Press Fitting Seal,Seals,165,160,-5,0.030303030303030304
2024-11-18,2024-W46,SEAL-002,Press Fitting Seal,Seals,141,147,6,0.0425531914893617
2024-11-25,2024-W47,SEAL-002,Press Fitting Seal,Seals,124,142,18,0.14516129032258066
2024-12-02,2024-W48,SEAL-002,Press Fitting Seal,Seals,187,190,3,0.016042780748663103
2024-12-09,2024-W49,SEAL-002,Press Fitting Seal,Seals,167,169,2,0.011976047904191617
2024-12-16,2024-W50,SEAL-002,Press Fitting Seal,Seals,166,150,-16,0.0963855421686747
2024-12-23,2024-W51,SEAL-002,Press Fitting Seal,Seals,189,209,20,0.10582010582010581
2024-12-30,2024-W52,SEAL-002,Press Fitting Seal,Seals,168,186,18,0.10714285714285714
