week_start,year_week,product_id,product_name,category,actual_demand,forecast,forecast_error,ape,month
2023-02-20,2023-W08,SEAL-002,Press Fitting Seal,Seals,152,140,-12,0.0789473684210526,2023-02
2023-02-27,2023-W09,SEAL-002,Press Fitting Seal,Seals,170,195,25,0.1470588235294117,2023-02
2023-03-06,2023-W10,SEAL-002,Press Fitting Seal,Seals,197,207,10,0.0507614213197969,2023-03
2023-03-13,2023-W11,SEAL-002,Press Fitting Seal,Seals,217,218,1,0.0046082949308755,2023-03
2023-03-20,2023-W12,SEAL-002,Press Fitting Seal,Seals,208,185,-23,0.110576923076923,2023-03
2023-03-27,2023-W13,SEAL-002,Press Fitting Seal,Seals,190,187,-3,0.0157894736842105,2023-03
2023-04-03,2023-W14,SEAL-002,Press Fitting Seal,Seals,199,199,0,0.0,2023-04
2023-04-10,2023-W15,SEAL-002,Press Fitting Seal,Seals,157,160,3,0.019108280254777,2023-04
2023-04-17,2023-W16,SEAL-002,Press Fitting Seal,Seals,202,187,-15,0.0742574257425742,2023-04
2023-04-24,2023-W17,SEAL-002,Press Fitting Seal,Seals,178,162,-16,0.0898876404494382,2023-04
2023-05-01,2023-W18,SEAL-002,Press Fitting Seal,Seals,234,255,21,0.0897435897435897,2023-05
2023-05-08,2023-W19,SEAL-002,Press Fitting Seal,Seals,175,187,12,0.0685714285714285,2023-05
2023-05-15,2023-W20,SEAL-002,Press Fitting Seal,Seals,151,147,-4,0.0264900662251655,2023-05
2023-05-22,2023-W21,SEAL-002,Press Fitting Seal,Seals,185,196,11,0.0594594594594594,2023-05
2023-05-29,2023-W22,SEAL-002,Press Fitting Seal,Seals,222,252,30,0.1351351351351351,2023-05
2023-06-05,2023-W23,SEAL-002,Press Fitting Seal,Seals,183,165,-18,0.0983606557377049,2023-06
2023-06-12,2023-W24,SEAL-002,Press Fitting Seal,Seals,190,180,-10,0.0526315789473684,2023-06
2023-06-19,2023-W25,SEAL-002,Press Fitting Seal,Seals,166,142,-24,0.144578313253012,2023-06
2023-06-26,2023-W26,SEAL-002,Press Fitting Seal,Seals,180,208,28,0.1555555555555555,2023-06
2023-07-03,2023-W27,SEAL-002,Press Fitting Seal,Seals,170,184,14,0.0823529411764705,2023-07
2023-07-10,2023-W28,SEAL-002,Press Fitting Seal,Seals,153,141,-12,0.0784313725490196,2023-07
2023-07-17,2023-W29,SEAL-002,Press Fitting Seal,Seals,175,178,3,0.0171428571428571,2023-07
2023-07-24,2023-W30,SEAL-002,Press Fitting Seal,Seals,156,149,-7,0.0448717948717948,2023-07
2023-07-31,2023-W31,SEAL-002,Press Fitting Seal,Seals,151,136,-15,0.0993377483443708,2023-07
2023-08-07,2023-W32,SEAL-002,Press Fitting Seal,Seals,154,139,-15,0.0974025974025974,2023-08
2023-08-14,2023-W33,SEAL-002,Press Fitting Seal,Seals,136,116,-20,0.1470588235294117,2023-08
2023-08-21,2023-W34,SEAL-002,Press Fitting Seal,Seals,149,142,-7,0.046979865771812,2023-08
2023-08-28,2023-W35,SEAL-002,Press Fitting Seal,Seals,147,130,-17,0.1156462585034013,2023-08
2023-09-04,2023-W36,SEAL-002,Press Fitting Seal,Seals,142,157,15,0.1056338028169014,2023-09
2023-09-11,2023-W37,SEAL-002,Press Fitting Seal,Seals,133,140,7,0.0526315789473684,2023-09
2023-09-18,2023-W38,SEAL-002,Press Fitting Seal,Seals,137,120,-17,0.1240875912408759,2023-09
2023-09-25,2023-W39,SEAL-002,Press Fitting Seal,Seals,106,113,7,0.0660377358490566,2023-09
2023-10-02,2023-W40,SEAL-002,Press Fitting Seal,Seals,149,165,16,0.1073825503355704,2023-10
2023-10-09,2023-W41,SEAL-002,Press Fitting Seal,Seals,132,120,-12,0.0909090909090909,2023-10
2023-10-16,2023-W42,SEAL-002,Press Fitting Seal,Seals,128,122,-6,0.046875,2023-10
2023-10-23,2023-W43,SEAL-002,Press Fitting Seal,Seals,105,119,14,0.1333333333333333,2023-10
2023-10-30,2023-W44,SEAL-002,Press Fitting Seal,Seals,146,152,6,0.0410958904109589,2023-10
2023-11-06,2023-W45,SEAL-002,Press Fitting Seal,Seals,132,145,13,0.0984848484848484,2023-11
2023-11-13,2023-W46,SEAL-002,Press Fitting Seal,Seals,147,138,-9,0.0612244897959183,2023-11
2023-11-20,2023-W47,SEAL-002,Press Fitting Seal,Seals,127,130,3,0.0236220472440944,2023-11
2023-11-27,2023-W48,SEAL-002,Press Fitting Seal,Seals,132,126,-6,0.0454545454545454,2023-11
2023-12-04,2023-W49,SEAL-002,Press Fitting Seal,Seals,128,120,-8,0.0625,2023-12
2023-12-11,2023-W50,SEAL-002,Press Fitting Seal,Seals,160,136,-24,0.15,2023-12
2023-12-18,2023-W51,SEAL-002,Press Fitting Seal,Seals,149,155,6,0.0402684563758389,2023-12
2023-12-25,2023-W52,SEAL-002,Press Fitting Seal,Seals,167,146,-21,0.1257485029940119,2023-12
2024-01-01,2024-W00,SEAL-002,Press Fitting Seal,Seals,173,185,12,0.0693641618497109,2024-01
2024-01-08,2024-W01,SEAL-002,Press Fitting Seal,Seals,193,224,31,0.160621761658031,2024-01
2024-01-15,2024-W02,SEAL-002,Press Fitting Seal,Seals,195,218,23,0.1179487179487179,2024-01
2024-01-22,2024-W03,SEAL-002,Press Fitting Seal,Seals,173,169,-4,0.0231213872832369,2024-01
2024-01-29,2024-W04,SEAL-002,Press Fitting Seal,Seals,164,156,-8,0.048780487804878,2024-01
2024-02-05,2024-W05,SEAL-002,Press Fitting Seal,Seals,154,152,-2,0.0129870129870129,2024-02
2024-02-12,2024-W06,SEAL-002,Press Fitting Seal,Seals,179,209,30,0.1675977653631284,2024-02
2024-02-19,2024-W07,SEAL-002,Press Fitting Seal,Seals,243,273,30,0.1234567901234567,2024-02
2024-02-26,2024-W08,SEAL-002,Press Fitting Seal,Seals,190,184,-6,0.031578947368421,2024-02
2024-03-04,2024-W09,SEAL-002,Press Fitting Seal,Seals,173,168,-5,0.0289017341040462,2024-03
2024-03-11,2024-W10,SEAL-002,Press Fitting Seal,Seals,183,211,28,0.1530054644808743,2024-03
2024-03-18,2024-W11,SEAL-002,Press Fitting Seal,Seals,211,186,-25,0.1184834123222748,2024-03
2024-03-25,2024-W12,SEAL-002,Press Fitting Seal,Seals,195,205,10,0.0512820512820512,2024-03
2024-04-01,2024-W13,SEAL-002,Press Fitting Seal,Seals,224,190,-34,0.1517857142857142,2024-04
2024-04-08,2024-W14,SEAL-002,Press Fitting Seal,Seals,197,188,-9,0.0456852791878172,2024-04
2024-04-15,2024-W15,SEAL-002,Press Fitting Seal,Seals,219,256,37,0.1689497716894977,2024-04
2024-04-22,2024-W16,SEAL-002,Press Fitting Seal,Seals,268,305,37,0.1380597014925373,2024-04
2024-04-29,2024-W17,SEAL-002,Press Fitting Seal,Seals,214,241,27,0.1261682242990654,2024-04
2024-05-06,2024-W18,SEAL-002,Press Fitting Seal,Seals,215,247,32,0.1488372093023255,2024-05
2024-05-13,2024-W19,SEAL-002,Press Fitting Seal,Seals,214,252,38,0.1775700934579439,2024-05
2024-05-20,2024-W20,SEAL-002,Press Fitting Seal,Seals,223,208,-15,0.0672645739910313,2024-05
2024-05-27,2024-W21,SEAL-002,Press Fitting Seal,Seals,230,213,-17,0.0739130434782608,2024-05
2024-06-03,2024-W22,SEAL-002,Press Fitting Seal,Seals,208,239,31,0.1490384615384615,2024-06
2024-06-10,2024-W23,SEAL-002,Press Fitting Seal,Seals,206,211,5,0.0242718446601941,2024-06
2024-06-17,2024-W24,SEAL-002,Press Fitting Seal,Seals,199,200,1,0.0050251256281407,2024-06
2024-06-24,2024-W25,SEAL-002,Press Fitting Seal,Seals,219,199,-20,0.091324200913242,2024-06
2024-07-01,2024-W26,SEAL-002,Press Fitting Seal,Seals,164,169,5,0.0304878048780487,2024-07
2024-07-08,2024-W27,SEAL-002,Press Fitting Seal,Seals,173,160,-13,0.0751445086705202,2024-07
2024-07-15,2024-W28,SEAL-002,Press Fitting Seal,Seals,155,156,1,0.0064516129032258,2024-07
2024-07-22,2024-W29,SEAL-002,Press Fitting Seal,Seals,190,197,7,0.0368421052631578,2024-07
2024-07-29,2024-W30,SEAL-002,Press Fitting Seal,Seals,196,172,-24,0.1224489795918367,2024-07
2024-08-05,2024-W31,SEAL-002,Press Fitting Seal,Seals,146,161,15,0.1027397260273972,2024-08
2024-08-12,2024-W32,SEAL-002,Press Fitting Seal,Seals,169,157,-12,0.0710059171597633,2024-08
2024-08-19,2024-W33,SEAL-002,Press Fitting Seal,Seals,132,149,17,0.1287878787878787,2024-08
2024-08-26,2024-W34,SEAL-002,Press Fitting Seal,Seals,145,129,-16,0.1103448275862069,2024-08
2024-09-02,2024-W35,SEAL-002,Press Fitting Seal,Seals,129,139,10,0.0775193798449612,2024-09
2024-09-09,2024-W36,SEAL-002,Press Fitting Seal,Seals,148,170,22,0.1486486486486486,2024-09
2024-09-16,2024-W37,SEAL-002,Press Fitting Seal,Seals,138,159,21,0.1521739130434782,2024-09
2024-09-23,2024-W38,SEAL-002,Press Fitting Seal,Seals,105,107,2,0.019047619047619,2024-09
2024-09-30,2024-W39,SEAL-002,Press Fitting Seal,Seals,185,199,14,0.0756756756756756,2024-09
2024-10-07,2024-W40,SEAL-002,Press Fitting Seal,Seals,134,118,-16,0.1194029850746268,2024-10
2024-10-14,2024-W41,SEAL-002,Press Fitting Seal,Seals,136,118,-18,0.1323529411764706,2024-10
2024-10-21,2024-W42,SEAL-002,Press Fitting Seal,Seals,158,175,17,0.1075949367088607,2024-10
2024-10-28,2024-W43,SEAL-002,Press Fitting Seal,Seals,129,136,7,0.0542635658914728,2024-10
2024-11-04,2024-W44,SEAL-002,Press Fitting Seal,Seals,143,163,20,0.1398601398601398,2024-11
2024-11-11,2024-W45,SEAL-002,Press Fitting Seal,Seals,165,160,-5,0.0303030303030303,2024-11
2024-11-18,2024-W46,SEAL-002,Press Fitting Seal,Seals,141,147,6,0.0425531914893617,2024-11
2024-11-25,2024-W47,SEAL-002,Press Fitting Seal,Seals,124,142,18,0.1451612903225806,2024-11
2024-12-02,2024-W48,SEAL-002,Press Fitting Seal,Seals,187,190,3,0.0160427807486631,2024-12
2024-12-09,2024-W49,SEAL-002,Press Fitting Seal,Seals,167,169,2,0.0119760479041916,2024-12
2024-12-16,2024-W50,SEAL-002,Press Fitting Seal,Seals,166,150,-16,0.0963855421686747,2024-12
2024-12-23,2024-W51,SEAL-002,Press Fitting Seal,Seals,189,209,20,0.1058201058201058,2024-12
2024-12-30,2024-W52,SEAL-002,Press Fitting Seal,Seals,168,186,18,0.1071428571428571,2024-12
